Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
d71e12c1-d92c-4cb6-8244-d100b2ef1c43	TCGA-A2-A04Q-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04Q-01A-21R-A034-07 consensus_mRNA	UNCID_568066.TCGA-A2-A04Q-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.6.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04Q-01A-21R-A034-07 gene_expression	UNCID_594367.TCGA-A2-A04Q-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.6.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
d71e12c1-d92c-4cb6-8244-d100b2ef1c43	TCGA-A2-A04Q-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04Q-01A-21R-A034-07 consensus_mRNA	UNCID_568066.TCGA-A2-A04Q-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.6.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04Q-01A-21R-A034-07 exon_expression	UNCID_594959.TCGA-A2-A04Q-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.6.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
d71e12c1-d92c-4cb6-8244-d100b2ef1c43	TCGA-A2-A04Q-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	d71e12c1-d92c-4cb6-8244-d100b2ef1c43 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04Q-01A-21R-A034-07 consensus_mRNA	UNCID_568066.TCGA-A2-A04Q-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.6.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04Q-01A-21R-A034-07 splice_junction_expression	UNCID_594349.TCGA-A2-A04Q-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.6.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
79d7a589-60bd-4b4a-89c1-d557fe24c733	TCGA-A2-A04T-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04T-01A-21R-A034-07 consensus_mRNA	UNCID_568000.TCGA-A2-A04T-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04T-01A-21R-A034-07 gene_expression	UNCID_594381.TCGA-A2-A04T-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.7.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
79d7a589-60bd-4b4a-89c1-d557fe24c733	TCGA-A2-A04T-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04T-01A-21R-A034-07 consensus_mRNA	UNCID_568000.TCGA-A2-A04T-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04T-01A-21R-A034-07 exon_expression	UNCID_594647.TCGA-A2-A04T-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.7.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
79d7a589-60bd-4b4a-89c1-d557fe24c733	TCGA-A2-A04T-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	79d7a589-60bd-4b4a-89c1-d557fe24c733 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04T-01A-21R-A034-07 consensus_mRNA	UNCID_568000.TCGA-A2-A04T-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04T-01A-21R-A034-07 splice_junction_expression	UNCID_594356.TCGA-A2-A04T-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.7.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
72d79574-45e1-453a-bc95-a2dca1d3e251	TCGA-A2-A04V-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04V-01A-21R-A034-07 consensus_mRNA	UNCID_607621.TCGA-A2-A04V-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04V-01A-21R-A034-07 gene_expression	UNCID_609852.TCGA-A2-A04V-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.8.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
72d79574-45e1-453a-bc95-a2dca1d3e251	TCGA-A2-A04V-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04V-01A-21R-A034-07 consensus_mRNA	UNCID_607621.TCGA-A2-A04V-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04V-01A-21R-A034-07 exon_expression	UNCID_609859.TCGA-A2-A04V-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.8.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
72d79574-45e1-453a-bc95-a2dca1d3e251	TCGA-A2-A04V-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	72d79574-45e1-453a-bc95-a2dca1d3e251 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04V-01A-21R-A034-07 consensus_mRNA	UNCID_607621.TCGA-A2-A04V-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-A2-A04V-01A-21R-A034-07 splice_junction_expression	UNCID_609850.TCGA-A2-A04V-01A-21R-A034-07.110218_UNC12-SN629_0061_A81DH9ABXX.8.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
dc131436-aa38-4601-a42e-e3ad746d5be3	TCGA-AN-A041-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A041-01A-11R-A034-07 consensus_mRNA	UNCID_564868.TCGA-AN-A041-01A-11R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.1.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A041-01A-11R-A034-07 gene_expression	UNCID_594103.TCGA-AN-A041-01A-11R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.1.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
dc131436-aa38-4601-a42e-e3ad746d5be3	TCGA-AN-A041-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A041-01A-11R-A034-07 consensus_mRNA	UNCID_564868.TCGA-AN-A041-01A-11R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.1.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A041-01A-11R-A034-07 exon_expression	UNCID_594145.TCGA-AN-A041-01A-11R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.1.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
dc131436-aa38-4601-a42e-e3ad746d5be3	TCGA-AN-A041-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	dc131436-aa38-4601-a42e-e3ad746d5be3 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A041-01A-11R-A034-07 consensus_mRNA	UNCID_564868.TCGA-AN-A041-01A-11R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.1.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A041-01A-11R-A034-07 splice_junction_expression	UNCID_594096.TCGA-AN-A041-01A-11R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.1.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
20eb1da4-ef70-49dd-956f-18d65725ba27	TCGA-AN-A046-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A046-01A-21R-A034-07 consensus_mRNA	UNCID_564239.TCGA-AN-A046-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.2.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A046-01A-21R-A034-07 gene_expression	UNCID_594101.TCGA-AN-A046-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.2.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
20eb1da4-ef70-49dd-956f-18d65725ba27	TCGA-AN-A046-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A046-01A-21R-A034-07 consensus_mRNA	UNCID_564239.TCGA-AN-A046-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.2.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A046-01A-21R-A034-07 exon_expression	UNCID_594142.TCGA-AN-A046-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
20eb1da4-ef70-49dd-956f-18d65725ba27	TCGA-AN-A046-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	20eb1da4-ef70-49dd-956f-18d65725ba27 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A046-01A-21R-A034-07 consensus_mRNA	UNCID_564239.TCGA-AN-A046-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.2.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A046-01A-21R-A034-07 splice_junction_expression	UNCID_594093.TCGA-AN-A046-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.2.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
7e09faf6-137d-4d33-98dd-80c48af7ebab	TCGA-AN-A04A-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04A-01A-21R-A034-07 consensus_mRNA	UNCID_560137.TCGA-AN-A04A-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.3.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04A-01A-21R-A034-07 gene_expression	UNCID_594105.TCGA-AN-A04A-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.3.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
7e09faf6-137d-4d33-98dd-80c48af7ebab	TCGA-AN-A04A-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04A-01A-21R-A034-07 consensus_mRNA	UNCID_560137.TCGA-AN-A04A-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.3.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04A-01A-21R-A034-07 exon_expression	UNCID_594141.TCGA-AN-A04A-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.3.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
7e09faf6-137d-4d33-98dd-80c48af7ebab	TCGA-AN-A04A-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	7e09faf6-137d-4d33-98dd-80c48af7ebab RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04A-01A-21R-A034-07 consensus_mRNA	UNCID_560137.TCGA-AN-A04A-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.3.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04A-01A-21R-A034-07 splice_junction_expression	UNCID_594094.TCGA-AN-A04A-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.3.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
b713c549-0c1f-4c64-bffd-a3b5b693d5a6	TCGA-AN-A04C-01A-21R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	b713c549-0c1f-4c64-bffd-a3b5b693d5a6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	b713c549-0c1f-4c64-bffd-a3b5b693d5a6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	b713c549-0c1f-4c64-bffd-a3b5b693d5a6 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04C-01A-21R-A034-07 consensus_mRNA	UNCID_566013.TCGA-AN-A04C-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A04C-01A-21R-A034-07 gene_expression	UNCID_594107.TCGA-AN-A04C-01A-21R-A034-07.110218_UNC12-SN629_0062_B81DEHABXX.4.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
