Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742
Composite Element REF	Signal
KIAA0430	8.03521877917879
POP5	9.24627944936222
PTP4A1	7.52006746652181
MARS	8.88679534049044
ARSE	4.11492232114737
PPIE	5.92532217297638
UBR2	6.94175975434206
GP5	3.23376330769132
IL8RB	4.14160653689323
MAK	3.68630335146292
OR11A1	3.74562385938315
STC2	4.98390272699056
PGLS	9.43424083491196
SAE1	8.00694100624117
COL6A1	4.84905703841451
STMN4	3.64203516183504
OAZ1	11.5621903589464
SGCE	7.44616882849905
YIPF5	7.58881766782598
PRSS8	4.91771251302353
IL11	4.29493143221964
WNT4	3.96736752716234
CSN2	3.61121148009353
TCF7	5.57457805265041
SAMD9	7.77614996319903
TDO2	4.49466383981729
MMRN1	3.63772953241789
SV2C	4.39951719550695
LCN2	9.18166593402322
AKR1C3	8.8977940434539
RNF19A	5.21936633542668
YKT6	6.62168178406992
GMDS	5.27048497118253
SPARC	9.42412629816693
CBX5	6.0913696865092
MAGEB4	3.80857391133507
UBE2V2	8.8027586196105
ASB7	4.53971875191371
BOLA1	6.80886355101427
PPP2R5E	8.99584330231413
COL5A1	6.60575157028762
DERL1	8.38309054432197
FBXL18	4.40201914344537
KIAA0460	6.87787975187492
ADAM22	3.56961749227902
SERPINC1	3.60702355581414
MOAP1	7.1159209173401
F3	5.66717955844662
MYOHD1	5.08068613005559
ZNF37A	4.14083195460065
GTF3C1	6.5271502821957
CTSZ	6.12428368390237
PLEKHM2	6.06972509266114
PRNPIP	6.59050881464811
DRD1IP	3.48539265135583
NR1I2	3.9109637185572
ZNF266	7.21595847501777
VTI1B	9.69788979439488
EFCAB1	3.64552760801346
COX4NB	8.73844000448759
TMEM48	6.30054220503871
SAPS1	5.16215342201903
SEPHS2	9.39508326465395
APOA1	3.96780654937246
PYGM	3.26946601536314
KPNB1	9.2208141826569
WNT5B	3.70738198831184
FOXO3	5.86859764353326
KHDRBS1	9.9045713234869
CRYBB2	4.09273246592324
LARS2	5.59923740574594
C3orf28	10.2594326671866
ZBTB5	6.34286314956105
SLC25A38	6.43962217381991
C10orf68	3.71017582966724
FTCD	3.87433265104597
DCTN2	9.3070274684496
PSEN1	7.13907961835195
PLA2G4B	4.95997160754736
ZNF324B	4.15122934242472
MCF2L2	3.70165631302294
CDKN2A	6.55948935789169
OLA1	11.2271705316857
TSHB	3.62591681648958
RELN	4.18480574440146
SCN2B	3.81555089376532
MFHAS1	5.84603914237645
NKX3-2	4.61983924741882
MEX3C	6.36185491294723
SSBP1	10.4228302318336
KPNA6	6.87641033972903
ATP5E	11.4506356197708
SUPT7L	5.62502240718327
CASP2	5.1478143488269
PDIA4	8.01368285781214
SERBP1	9.42261956075571
TESC	3.47393893441021
YTHDC1	8.4460178453974
KIAA1641	4.53542418446768
CSF1R	5.91818738331954
JUN	6.27635702245865
NAGK	8.11334475067936
PCNXL2	4.34216760453617
ATAD5	5.31566052320363
MYL2	3.8450908763362
AZI1	4.992177439574
STK38	7.72128822356435
RBP1	5.4261694011697
KIAA1026	5.03925543444211
HIST1H4C	10.1242931510979
ADAMTSL3	4.08730161368148
TOMM7	11.8969357278663
HSFX1	4.17738866513939
LOC339457	4.54359214801911
TREX1	5.56663789504424
TNFSF14	3.6472588064069
C18orf10	7.51416864732315
CRISPLD2	6.45734518061037
AOAH	4.33398924378588
CA6	4.30368683823935
TRIM15	3.98723061146902
PNN	7.69438116291864
CEP57	6.95386198176073
AR	4.63160982666012
DDX3X	6.8508131046214
PLXDC1	3.97152601298413
HNRNPL	9.5979361490957
KIF3C	4.53776108773921
EPB41L5	3.78041711584729
RUNDC3A	3.90913260706981
ARHGEF10	4.2226077275485
POLR3D	5.41154331331705
INDO	7.6323077820623
GABRA3	3.69590920365766
E2F3	5.79465541984262
SCG5	3.89511020244901
HDC	3.4445700800252
KLHL3	5.35867883102305
FGD6	4.83003002439349
ATP6V1B1	3.59685058698433
GOLGA4	7.20937929033474
NOTCH1	6.78119189872897
ATPAF2	5.08360446567479
ECD	7.45908661145989
SSX5	3.59420031896883
SNAP91	5.11845383660647
OCA2	4.31474613877315
PNPO	7.09885439262581
TMF1	4.78868199518616
DAPK1	4.915931882795
RPS6KC1	5.62920818620466
CDH5	5.27321095980624
DAAM1	6.29284790136431
SELENBP1	5.31751819323175
NEK3	4.1181393267
SSTR4	4.00565983933453
TNFRSF10D	3.45713873849499
FOSL1	5.324488500602
GSTT1	5.32883171991052
INPP5A	6.97785679629524
CD40LG	4.07565149545614
CES1	5.03175504006873
DCI	6.58868547417729
TRAF3IP1	4.2536638628778
SMARCE1	9.2070865801815
B3GAT3	5.02589856333061
VRK1	7.09896150415342
STK17B	4.41608879005842
AARS	8.95429368256817
CNTN6	3.40673803946644
CYP3A4	4.26443257765812
PISD	5.50503471563058
ZAK	5.08690737200062
USP1	9.26241648317537
TRAP1	8.30855956774
RNF44	7.87985533483137
CENPM	5.76629859221669
NPTXR	3.88989243052206
SAR1B	8.56892261764271
DPYSL3	4.55134191520965
GPC1	5.57576623345367
APP	8.34068329627346
GLS2	4.89278421847671
TOB1	8.67703223943041
MNX1	5.44797460345888
TCEAL1	7.31667624092334
ORC5L	6.01442645457789
CENPF	7.02365098422333
C6	4.28236309410907
LOC441601	3.86729014723328
PRSS1	3.71952021868000
PTGIS	4.61774242216254
C6orf124	3.61768178595486
CEACAM3	4.47837908814930
KRT23	7.07992434138997
ODZ4	4.41664369671305
UBC	12.1379450138299
ATRN	6.01434795730238
HAPLN1	3.71688370926593
RANGAP1	5.93284794289252
SNCB	3.58400676326583
S100A9	10.750693903107
C10orf26	7.36213325376292
SRY	3.54115192945001
RNGTT	4.86949500728121
CDCA8	6.75615559064145
HIST1H2BF	7.31641675044419
CEP250	4.57290569306799
MLC1	4.21537021079074
ATPBD1B	6.10641932957781
TNIP3	4.47324112523988
KCNJ2	6.64060571846737
IFT52	6.29219284468936
UTP20	6.17739535684766
ZNF492	4.27612625159003
PDHA1	8.87747614737464
BYSL	7.80767654290039
TKT	9.04395661254848
PMPCA	7.3163688245313
RNF38	6.25470455978171
KLHL2	6.81143819763923
AHDC1	5.31996299045334
APOB48R	3.7931453499917
GLTP	7.51891663670041
MPL	3.73185741349674
DMP1	3.55313251426089
C9orf78	7.0795170106632
ADAM12	4.4281311345389
CRTAM	3.59883467201118
CSPG4	3.69479740501443
HSD17B2	6.36594713074208
UBE2G1	7.84192707961228
ADCY7	5.39191024144059
PAK1	4.70795222357573
FRAS1	4.10872384317444
PELI2	4.81994701983986
ATP13A1	6.75682819889118
OR2B6	3.45838045305692
SIDT1	3.99105346906666
C1RL	5.17935135041617
ATP9B	4.55755344841484
TPX2	8.80444833929043
DAZAP1	8.20483662838594
HMGCS2	3.31211199014337
PRKRA	8.94660389343623
TLN1	5.80354032031217
B9D1	4.52124146563685
NKX2-5	4.97155249976164
MITF	5.3436490319455
LILRB2	4.4558247337276
CSTF1	5.42899443906784
GYS1	5.41675539967081
BTN2A1	5.38173977460919
NSMCE4A	8.23149528299747
DNAI1	4.07988789298575
IGF2BP3	5.62031928967621
HOXD11	4.61783847097620
FNBP1L	6.46286605474683
DHX35	5.89139657952631
SLC33A1	6.51102221453133
HRG	3.51607065664367
ZNF131	7.8950742287883
USP47	6.80325769140077
TRIM33	6.8884865844135
FBXO42	5.65194127733892
HTN1	3.71564669545013
C13orf23	5.15324539104977
PAPOLA	8.7068654755271
C1orf27	6.14529393538139
AATK	4.13309673352884
MSH3	5.03163693179873
RNF14	6.432117236373
NDUFAB1	10.8501387547437
SLC4A8	3.57206583579021
BAK1	5.89323282586291
COX6C	12.1779099170793
MTNR1B	3.57436531661792
SPECC1L	5.94938903982632
PGCP	4.56883496664705
SPN	4.58180833308661
GPR143	4.48978427522149
ZNF576	6.4012928192742
TMEM39A	6.83662780012336
PCSK1	3.55121704046658
ATP5D	8.14910082383242
MAGEB3	3.41408427156373
SLC13A1	3.5139837882988
RPS5	11.9432971244962
ARF6	7.68563585325696
KIAA1009	4.19370807645799
ANP32E	7.18126101335029
YEATS4	6.14482609785733
MTMR1	7.08873664994808
PCOLCE	5.44813458445186
MNS1	4.32686393667228
HMGN1	10.4366368267697
CXADR	10.1224059002897
PCYT2	5.7123584369357
TSC22D1	10.9323660690499
UTF1	3.55823816836729
BZRAP1	3.9551645916673
LAX1	3.84927012451377
PUF60	9.9442112527934
ELOVL5	10.2415696458525
SPPL2B	4.341923650318
SHC1	7.15987887994179
B4GALNT1	3.92386161175994
ZNF673	4.62529960738820
IRX5	4.54278451290604
LIMS2	4.43911028766951
ITM2B	10.2533293018796
GINS1	8.44018686420505
BAHCC1	4.76262210453607
PAPSS2	6.44872128171494
ENTPD3	4.85570647014366
CLCC1	4.92592209670507
SMO	4.68130480016207
ACSL3	7.52824829631177
PIK3R5	4.31498118330554
GLT8D2	4.64123041963318
CDC14A	4.11866484461823
UTRN	4.06571162116807
CNN1	4.83536048928673
KRT1	4.59646561305027
HISPPD2A	4.7057291920149
SDAD1	6.40093258099539
SIGLEC9	3.77978987765469
C22orf26	3.90949705599168
RPL35	12.5194918064281
IMPDH2	10.9541705682379
FLJ22655	3.55904759021671
ENOX2	4.87878632703959
INTS6	6.06998758600560
FPRL1	3.87020769822815
CLTA	10.7270870130918
SEC14L5	4.54716248512541
SMC3	8.5816580281497
C6orf123	4.22234711548104
OGDH	5.45219058113704
GPR37L1	4.27645003043308
FLJ20160	5.66945074103311
ASB13	6.10028665241707
GSS	6.49102991307555
NT5M	4.81843307091176
SIX5	3.36669053113369
KPNA3	6.90647273191263
TAF5	6.29798814908423
KCNA1	4.2000390447973
HSPA1L	4.6490832369905
RHOC	8.77677477032402
TH1L	8.55308351846501
SSTR2	3.90423769893725
PPP3CA	7.80649347407936
CHRNA5	3.45099435416833
DLX2	3.87560847509965
SLC1A7	4.50577085662014
C6orf108	6.28625866751022
ALDH3A2	7.80652671075734
DDB2	5.22736357990626
FLJ11286	5.56269497517319
SPATA1	3.03021938310715
CLEC1B	3.93086436230373
MKNK1	6.89671857508615
DYSF	5.67832547124681
FOXJ1	3.91171619175127
LEPREL2	4.15150467042811
SLC27A3	5.75074296418756
C1orf174	7.85871883734566
MTRR	7.70435117030739
PLEKHO1	4.53206515356912
HTR7	3.63237168986623
RING1	7.90076686748762
NPC2	11.0502106929672
BHMT	4.31244233551631
YTHDF1	9.21613156148691
AVPR1B	4.67892889804902
MSMB	5.94007876438873
LMAN1L	3.81728016865858
CEP170	5.70835699067372
PF4	4.11633634563966
MSH6	6.23002776750359
IL1F5	4.61184937457629
ZNF556	5.72341607729044
PLEKHC1	4.59338690525892
BCL2L10	4.40676178007267
AIRE	4.14964603861081
IPO4	6.77663593652446
FIGF	3.78470992007598
QDPR	7.32549871043079
SLCO2A1	5.0423672617805
FOXA2	4.54949398041238
MAPK12	5.26414461384632
BOP1	6.3907943925097
PRDM16	3.88378619352669
POLR1E	6.35790136394606
INSRR	3.73088386952914
PDE6C	3.01905856693146
C1orf216	5.41973057353523
SIPA1	4.66376622935200
EP400	5.73257974008657
ULK4	4.02427176406703
PTK2	7.69328265090775
BTN3A1	5.0070419854585
NDUFA8	9.86037461993512
LAMP3	6.42575758071832
FABP5	10.8746077918069
GLTSCR2	11.7830633742324
SORT1	4.52467334336098
LLGL2	6.84607148038803
YWHAQ	11.1056321712225
LRIT1	3.95294293350805
KIAA1704	3.81708631802968
ENOSF1	5.56659086539524
MEIS2	3.98021202512942
KIR2DL4	3.73962405884902
PCDH7	3.65428671551083
NFKB2	4.58347672304765
RPLP1	12.9313145424656
FZD9	3.96525145281926
HESX1	3.54187767143492
GNAT1	3.90497127722607
NKX6-1	4.41822502747536
CTA-216E10.6	5.44448351164116
IFT140	4.14179392114405
ORAI3	5.33288419698132
DENND1A	4.9181728218613
ABHD2	5.38413066405053
ALCAM	10.5209661836773
QPRT	4.03570374102955
TRAM1	8.17062667287062
TRIM29	8.04311708867252
ATP1B4	2.96127313175955
NUP37	9.36789940625221
CDS1	4.53260098428096
RHEB	6.80253746664113
C4orf27	7.06937010997142
RAB3A	4.66471679592367
SAA3P	3.27288915765566
SLC22A6	3.77056640902986
GPD1	3.97284195789131
KIAA0265	5.68426086455939
CDH15	3.82087446912899
NPM1	11.8958793062821
ERAF	4.73439312451579
ADAM19	4.07996192784240
PRPS2	8.7334078430365
GCK	3.79670368275928
DNMT3B	5.21020312668582
SNF1LK2	4.16441364165328
ADRA2A	3.52324080627336
TSPYL4	5.5335772398309
MGC24039	3.69421620558599
TASP1	6.06320398079854
WDR19	4.65966670942083
C10orf38	4.72850785366101
CCT8	7.21515392043477
PDE4C	4.78161535090248
N-PAC	4.72835443455477
POGZ	6.40849573357998
FYB	4.93258116613657
GUCA1B	3.99274674523572
ZZEF1	4.41985707897575
PPFIA3	4.40417136188737
ZNF334	4.06603990503539
C12orf44	8.06671447626117
RANBP6	5.8579780536282
LDHB	11.8048828395954
CRYBA4	4.10152386704423
BAMBI	4.39763755663301
RAB5B	7.48295021626117
FOXB1	4.12738480991056
MRPS12	5.76532596455172
TAF10	10.0130854546530
CRIPT	5.89916374195788
DEPDC5	4.80843888991901
RYR1	5.65673820508002
LTBP1	5.59688845331675
MAPRE1	8.7530924667311
TRIP12	9.42005915611717
FGF8	3.12933223262638
NDUFA2	7.73386096167748
C3orf52	5.15357878042464
SENP7	3.96258610274448
MOBKL2B	5.04351379997238
KIAA0355	6.43439267369401
CPEB1	4.08948588053599
ACOT7	6.57379902257936
FGF6	4.55616385038083
PPEF2	3.50712947722072
ABI2	5.66069939990209
PCDHGA1	3.97311427194205
KIAA0317	6.57128093346817
IKZF3	3.1551902097941
H3F3B	9.94975957718664
SLC38A4	4.43783536358456
ATF1	7.9503378562793
FGFR3	5.94754803298277
DYNC1H1	9.0370116538193
DIP	5.89249705134833
C10orf110	5.17025914414373
TMEM33	5.78699612379063
ARIH1	5.94736093120949
CYP2B7P1	3.74983352991638
POLDIP3	5.87242962005263
C1orf129	3.70944713880981
POU6F1	4.22146307178840
BBS1	5.99639409471022
RGPD5	6.50502247574786
C7orf24	10.0812126238905
GPR171	4.80872885125084
CDC6	5.27690944445852
PLD1	4.74928943566611
KDELC1	5.5000095824753
SULT1C2	3.39139451442921
CHI3L1	6.57316950763474
PIP5K3	7.20400434600793
CSDA	8.76050768603004
ITFG2	4.0703257092872
VTCN1	4.43358989801867
WDR62	5.09106891427131
NDUFC1	9.24962881230206
NBR1	7.83997243136575
HPS4	4.97802819791131
KIF2A	5.85603877519128
RARB	5.22411622965195
CEL	3.71660043179831
IMMT	8.67438830410194
CNOT6	5.92964724375577
PICALM	5.93560372944154
MARK3	6.50349579680066
DHX15	9.34095013640013
ZNF702	4.21062883891724
HIST1H1A	3.89411194731012
HLF	5.15248430662986
ADAMTS2	4.20191690189142
ARPC3	9.95069418011403
BRD8	5.54959209694126
NPHS1	4.13349486022967
WDR12	9.00954179052221
HOXD13	3.6844875342395
KIAA0494	7.17074050373442
GABRQ	3.75712648125146
TCF4	6.2463542638278
APOBEC3B	5.31359248287315
NR2C2	4.08053227563221
NKTR	5.64100126160179
MYH2	3.51887930814586
TLE2	4.69770986264593
FXN	7.08545932987258
AURKA	7.15913437971875
KIAA0892	5.62663301426424
GPRC5C	5.5942560263822
TBC1D9B	6.96175313027198
PAEP	3.68893046794997
PNPLA6	6.20175107380084
SPG11	6.73658215949142
KCNJ13	3.23612400106785
NOC3L	8.04083818425107
AP3B1	5.18184394182911
C11orf68	6.30382547168109
NAG	6.4490799884644
AKR7A3	5.18640339414931
AHCYL1	7.51901997534552
FLJ11184	5.42510869621345
MLN	3.60936802731364
RPP14	6.03757912597741
TIAM1	4.84741133968219
ANXA2P2	7.56785177447744
PBX1	5.8876569197781
PXMP2	7.62047479358855
KRT17	11.8872227540811
LACTB2	6.0908880655649
ZNF711	3.5618711705595
GGA1	7.5129000501097
VAMP4	5.77850620905498
C20orf19	6.68080289686963
BCAP29	5.20904352389338
DDX24	7.86463079225963
PHACTR1	4.26073939336694
SLC35E2	3.43044285280842
LOXL1	5.5392489937723
IQSEC2	4.45101838404604
RGSL1	4.14177381202004
SETD8	5.311175254062
HEXIM1	5.29420340823279
PRRX1	3.97263216742388
SULT1A2	5.76939770264034
ASTE1	6.72038747775922
KLHL9	6.54233630048901
GAA	7.84576615388462
MYOD1	4.53964374286581
ZNF747	5.0370646228628
ARHGEF16	4.86340732694199
SCN1A	3.42535857755429
GDF9	3.97485479822468
IL1RL2	3.96373263924411
HNRPH1	8.7796023442813
MED18	5.54697650891369
TRAF2	4.31976113792797
ECE1	4.85215199930346
TEX13B	3.65852988455994
SNN	5.2661594405525
HCK	5.12388111282299
C6orf62	7.18274168220889
GABBR1	4.70557396398093
YIPF6	9.198974174396
BMP6	4.30177261412166
PROX1	4.06186952244689
LANCL2	5.90659640648953
SCN3A	3.15504950552148
IL8RA	4.70774279492787
LSM3	9.59822757719694
CDSN	4.12065111548716
EFHA1	7.03235334037893
SSRP1	8.66937223404392
ASXL2	6.9637159730468
RPE65	2.88762224710456
SNAI1	3.99474928526061
SPCS3	5.74588539467805
EFNA2	3.40087070889949
CLDN9	3.81510043622234
DEF8	6.13475030160285
CHAF1A	5.64789095158962
C1orf165	3.54290386317735
ZFPM2	3.97339038865971
C9orf7	5.58453030091476
GC	3.64925869964176
FTH1	11.2377230258473
IER3	9.35655782054509
YWHAH	7.43139507155704
ADRB1	3.56502035624719
FOXL1	4.31605360638041
MGC31957	4.49110920573372
MUC5B	3.79175629376823
ZNF193	5.69534990652561
CSRP1	9.16128476010077
MOSPD1	6.64716821063962
UMPS	6.41522107907808
RAD1	8.51214896797887
RCP9	5.33331438683382
COG4	6.29123830270423
NFRKB	4.6902109510058
FANCA	4.20204204536818
CDC2L5	5.01901460732265
GDF2	3.82526859912978
PCBP3	4.1105715613638
TIMM17A	6.8915022701531
BFSP2	3.72452925747902
OR2H1	3.90878675331527
HNRNPA0	7.9938991908724
IKBKG	5.78336957180769
TM4SF20	3.46943936320264
PCBP1	9.77443067381608
LRRC2	3.39833623272865
NSD1	5.74852066407025
AMMECR1	7.02022902914907
MAGEC1	3.67972384125109
SEC13	9.96358237196795
WDR91	4.81697493486399
HAGH	6.0410225748941
EGF	3.64183512059643
NHLH2	3.47840772741365
NCAPD3	6.64264018662828
BRCC3	5.77353957551648
CNDP2	8.39629289648593
FYN	5.38477505651781
YPEL5	10.0975673084700
KCND3	3.87533961903559
LRRC42	7.1728106577618
GTF3C5	4.71371373448535
AKR1C4	3.78720950675714
RBM26	6.39149796302079
DUSP14	5.31302001570135
AP4M1	4.78835521519087
RIMBP2	3.64911493151108
ABCC2	3.76921799612650
COL5A2	7.08476054859576
DNAJC16	6.34733142657768
TTC12	4.84835225538196
SNX13	5.58516278927824
ELA2B	4.11012052969488
CSPP1	5.27216544552632
NAIP	4.60615452471592
MYOZ2	3.22335186370206
XRCC4	4.23149689434811
CYB561	6.22539795297984
CHST10	4.45238730019789
BAI1	3.84292153346185
THY1	5.65319343228713
KIT	5.81436204236731
TBC1D8	5.59790444634852
PDE6H	3.09657136417279
EPHA7	3.30284541673465
SOLH	5.12478977617327
FLJ20309	4.49567170936669
MAP7	6.73760323369657
SPAG9	6.03639448819592
ZNF294	6.75407021298372
CENTB2	6.24961506983983
FLJ21963	4.31328814575015
ANTXR1	3.80773058153016
CREB3	7.43736539061286
ETV7	4.60451103891977
DGAT1	7.10927305006437
TAC3	4.44783364411628
CORO1C	8.60826418591258
RAD54B	4.29659600910227
HRASLS3	4.68030275072449
MED25	5.11125715888867
BARD1	6.92011147878283
ZNF177	4.35446381957063
MIP	4.15554692861002
ZNF442	3.73571983328113
F2	3.82386049762936
FDX1	8.5560356490636
GRIA1	3.23170181418438
IL13RA1	7.14477227436926
EIF2B2	7.97192694620332
NHP2L1	9.3960997476499
WNT5A	4.42941734129336
ZNF593	8.4869195765427
TRA@	3.87197036126536
WIPI2	7.32054000888842
TAS2R7	3.6699152073738
RANBP1	6.56979651750268
CSNK2B	10.6320105069944
DKFZP434O047	3.86143245727368
SLC7A4	3.49142535411317
WBP11	7.44869809563195
TEX2	6.94028366257673
C17orf80	4.41882336914759
TMEM176A	7.03883243822539
GALNT2	5.43793997872118
CTNNB1	9.75771401174336
BHLHB2	7.29783482340432
TMEM185B	6.57051656545348
DND1	4.22161381779539
ARD1B	3.65813563130041
STK3	5.25263396322907
REPS2	5.28379558873363
LOC541469	4.14705489731235
H2AFY2	6.40062996863556
CCNK	4.50862826191710
FSHR	3.56644872202602
GAS8	4.98123540397396
UPK2	3.42117148756799
C1orf66	5.82077282258931
LCE2B	3.7856901225653
CD200	5.05951395903094
IMPACT	5.86811878980159
KRT83	3.81625039275191
COL19A1	3.48496692140259
BMP15	4.0406148109826
POL3S	4.03514224435406
ITGA6	8.23093706143458
GAD2	3.73494968480223
C1GALT1	5.05231232005962
BAG3	9.6242492880777
ZNF468	5.59505198590094
RIC8A	8.10742510377968
CA5A	3.73385010338814
CCND1	7.44870779854898
DKK4	4.42221532486531
SGK2	4.53278145235137
PIK3C2G	3.84812412988849
USP11	6.7745537348817
IMPA2	8.11760791061602
PRKDC	7.76011383854964
DSCR2	9.14055130566434
CCL4	6.55185174736773
MSR1	3.82289763352368
NOL11	9.06880254623074
ZCCHC10	6.6491230469511
PDCD6IP	9.1820990884786
TRPM2	4.86930136330214
PSMD2	10.4255721783389
USP18	4.41482211792786
ATXN2	6.75967031414618
SLC17A4	3.85550212677905
RS1	3.65348692151036
RRAS	5.17172320103501
LAMC3	4.15233761251015
NET1	6.82038340333958
NPY1R	3.35404486969912
TOX	3.73168964366427
MVD	4.01200537769479
C11orf61	4.4504423116446
IK	7.64248804528583
GCNT2	3.75820481047975
GABRG3	3.39080055761834
BCS1L	7.5944913636161
BCAS2	8.97355496482655
ACE2	3.68632248242871
KCTD17	4.04802182811702
TPPP3	5.21420467425723
CALB2	4.33134888512041
ICT1	8.31158494307499
CD79B	4.37404860372402
CEBPZ	7.9569517908021
FMOD	6.3890212899479
IRS2	8.40219627514165
C21orf66	5.83926867441521
LUZP2	4.09304595214688
CLN6	4.02711919008106
ANAPC1	7.254629312164
PTPN14	4.55663456498246
APTX	9.28961086618438
SNRPG	11.0748970032326
BMS1	6.52360299202939
NFATC3	5.0584994784817
ADCK2	6.17210821628754
ZKSCAN1	5.98585001304178
FASTKD2	4.96146470873324
ARS2	5.99249289343717
LRIG1	5.84543817406218
KCNMB3	4.26879054631386
ERC2	3.42134538448302
POFUT2	5.2607462836087
PRKACB	7.05442099269845
PRDM13	6.05582125866807
KLK12	3.97581806218531
ZNF354A	5.91251477933364
PCDH11X	3.41957345479064
TMC6	5.23744689491929
CAND2	4.41579411049957
RIMS1	4.52593282908722
SF3B2	8.34378211643055
RCN1	5.95235769884452
CPB1	3.72131273786005
BCAR3	5.88973213669861
BCL6	7.35386778173037
MDH2	10.7197071630382
DRP2	4.34567419246725
TPD52L1	9.5996363952573
TXNL4A	7.36998971390914
OR3A1	3.56642886264621
RAB25	9.27792968343241
C22orf9	6.7415046356446
PCTK3	4.47327866243721
POR	6.02058630680221
ARPP-19	6.60177090173475
SREBF2	5.68200356975623
ZWINT	8.81737015491188
PAK1IP1	7.34863307317998
OR10H1	4.08134299817791
ENPP2	6.97568216652122
UXT	10.5385630141688
ZXDC	6.62350076043314
TGFB1	5.62455117842751
SLC6A16	4.03470863819962
SLC31A2	7.66545129513886
LRRC8E	4.54858652698209
ZNF780B	3.46224526106448
APEX1	10.7901614358668
PPIAL4	3.37798361928335
ZIC3	4.59970698731748
CEP68	6.1739940999041
PAX2	4.03886106594214
MRPL11	8.24877942684936
LPAL2	3.60242578337028
VPS53	3.94673425785322
MPDU1	5.27335867156362
PSEN2	4.8347419411159
GAST	3.98068628759782
DHRS7B	7.33129926557528
C10orf28	4.19403104361607
UBE2L3	8.0603349265024
ADRA1D	3.83920378809694
FZD10	3.50112430890466
ATP6V1E1	9.91133666658973
SAR1A	7.55350121871311
ASB1	4.38871354128831
MCTP2	5.59543483302035
TMEM5	9.83970376992133
LCMT2	5.86589436591423
KRT31	4.95141874819686
ZNF223	4.72145668574505
BIRC2	9.7259992004777
IGL@	5.59135889605744
NLGN3	4.71907281156683
MEP1A	3.56054403440468
LOH3CR2A	3.72019602812257
TMEM53	5.12772029323917
SLC9A3R2	3.97704360544363
TIMP1	11.1473290043306
PTPN9	5.16053929263046
ABCA12	4.35986160175242
TPST2	7.87009911864484
AQP6	3.70906508625095
KCNIP1	3.91259883470947
YES1	7.37703851472459
ABT1	6.80490282365841
RIPK5	4.36830582576201
SMG1	4.71046510093633
IL13	3.74116915243097
MDFI	3.77276902583575
PIP5K1C	5.99448887998999
POU2F2	4.17762574559879
TSPAN14	7.00219763947053
OR10C1	3.57884634897694
GPT	4.38219866095514
PDK4	3.86795935644160
CLIC1	10.6242404736261
LILRA5	3.58585504384036
TREML2	4.27010822395319
ELL3	5.1645706212491
NNMT	7.13647707892578
NUFIP1	4.65667820408394
ZNF74	4.86819718083151
RHBDL1	3.77828601966154
HYAL2	5.79902543843666
IGFBP5	4.99171541595014
FAM29A	4.67313662173687
NRTN	4.04501437433288
KIAA0556	5.01460029125823
JMJD2A	5.64441754199088
ERGIC3	10.5227664890191
POLD4	6.41408840186954
EPHB1	5.34314287352302
LRRC36	4.46001186520788
TARBP1	7.08298158804325
ANAPC10	5.42352117611981
C1orf9	5.70073401658457
COLEC12	4.74301072511303
TNFRSF25	4.11294118258112
MEGF6	4.69980498901081
LPHN3	5.01491164662363
BMP10	3.86024976081393
C21orf55	4.2499386339155
SLC2A1	10.5148598222314
CER1	4.21935791517806
LSAMP	3.92604646862159
RPH3A	3.86911428437181
CREM	4.53508928588124
SGK	12.2372120034572
ATP2A3	4.09843823625207
PTGER4	6.25292394488614
CCR7	4.4051449697518
METAP1	8.05305616834337
KCNQ1	4.32742381060879
RECQL5	4.07592384497519
SSFA2	7.54648803063269
NR2F2	6.20988941054363
MTERFD1	8.90112072701306
BCL2A1	4.99378390136384
ZBTB24	5.84362676962863
NLRX1	6.14692287251764
FHOD3	4.05903611117556
PRDM1	4.79117223071554
PSG7	4.12927311071027
ARHGEF5	7.2656077502662
CCDC47	7.81842965756592
FGD2	3.61261083153237
SLC26A6	4.31676337175030
BIN1	4.63946138604147
SRRM1	7.92893351640924
P2RY14	4.26690289455057
PCSK1N	6.31323457909395
PPP1CA	9.40244260952344
ZNF33B	4.94613543015676
MOCS1	4.08582204386037
NAP1L1	9.60011844077418
ECT2	8.07684054578499
CACNA2D2	4.50332764332795
PTDSS1	10.2630045092066
DOCK6	4.53184676866498
SLC38A6	5.56178600289097
C10orf119	6.5055324636661
CCR4	4.10066763192603
COX6A1	11.5378662838183
B3GALT2	3.27081600543866
CD14	8.33540889249424
ABCC9	3.57741292270438
SNAP29	7.55396741406277
TRIP6	7.46119964219319
HMGCR	5.97903969007783
CDH3	8.80169227705191
KLHDC8A	3.84112338093568
IFT74	4.20627676319098
C9orf116	4.63913002347145
EI24	9.61178308810567
CENTD1	5.70277097668012
RWDD2B	7.54047950659044
INSL6	3.32377386973152
HERC1	4.70993276332471
NPAS2	4.09568031674294
NR3C2	3.58131357773508
DOCK1	5.80322290096079
FAM63A	5.13361197229931
FAM111A	6.02023784769762
INPP5F	6.96546425687336
MYBL1	5.08488784603506
HOXB1	3.90542217154459
CRADD	6.4659263023323
EMCN	3.85720859815817
DUSP12	6.11178757664128
CGREF1	5.20216792546468
BLNK	4.43022231382888
VASH2	3.82471591320503
PDZK1IP1	9.01542083763883
SKP1A	10.8250679558067
IL19	4.41391620971677
DOC2A	4.00267700449482
COPB2	10.7036139338367
CTR9	6.38683660092574
