Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
TCGA-66-2792-01A-01R-1031-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2792-01A-01R-1031-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_D01_616726	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2792-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_D01_616726.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.39.1005.0	Expression-Gene	Level 1	yes	e8037530ec4d40d109c2dbe3de9385e6	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2792-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_D01_616726.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.39.1005.0	Expression-Gene	Level 2	yes	795f1e308439707e74a70ba99f6a64fb	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2792-01A-01R-1031-01	CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_D01_616726.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.39.1005.0	Expression-Gene	Level 3	yes	499ee1b71a257c44aa8d8b2b919229cc
TCGA-21-1080-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1080-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1080-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	a5b04dc2ea924db338001360688261e4	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1080-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	51d9ce78e7a2f367ced81f60e05d23be	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1080-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	4bee5fd9e762db1d1401b7422ddb426a
TCGA-22-1005-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1005-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B11_543714	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1005-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B11_543714.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	a751f62dacccfa3742b219fdc1414a9e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1005-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B11_543714.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	530ebb801a67b1afbd3bf029a1471bd3	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1005-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B11_543714.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	7a6cfe35aa0cac8837afff15cd9e80c8
TCGA-21-1071-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1071-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B12_543726	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1071-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B12_543726.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	05b05de8f265716bba0cde3a7fceca44	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1071-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B12_543726.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	794b4b41bc882810a0e81206325c761f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1071-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B12_543726.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	d1a015363b4db3a21d49274ddf589ed7
TCGA-21-1070-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1070-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E01_543754	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1070-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E01_543754.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	0b7ff5b7ba7fed9ee87dff65a13323c1	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1070-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E01_543754.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	028a7acd5f4940dbc21d770a855e3ed5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1070-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E01_543754.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	36666795cb3e9b0e21df9d2ee879ca31
TCGA-21-1079-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1079-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E02_543764	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1079-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E02_543764.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	fef3a255c40bb3c14822d112b88b7c2b	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1079-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E02_543764.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	c206681fcc8a1dd457435980174c6b09	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1079-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E02_543764.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	5fc387bff62df6abe5737942495367da
TCGA-22-1002-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1002-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E03_543718	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1002-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E03_543718.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	b48a69e101fbe06f5a47dfd13a2d1ba6	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1002-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E03_543718.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	4aaeec75e918bb1dba7190c550a97d60	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1002-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E03_543718.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	1604ca43732735ffcca31ef4424611c8
TCGA-21-1072-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1072-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E07_543682	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1072-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E07_543682.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	no	408e8e169139efaacf59acfc2106d08a	->	->	->	->	->	->	->	->	->	->	->	->	->	->	->	->
TCGA-21-1081-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1081-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E08_543768	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1081-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E08_543768.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	f96c4aeecc4a9040fdb6db973076928d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1081-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E08_543768.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	9cf1f232f386e4baeadcb67187888b73	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1081-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E08_543768.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	1baf03b15924414ece3d5efcbabe2a69
TCGA-22-1011-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1011-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E09_543704	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1011-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E09_543704.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	0894c340bfd4c4ebdea6820116932a08	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1011-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E09_543704.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	fe14e6b4749109e48c786ae4e3e41a23	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1011-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E09_543704.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	17680cf5ef033dceaa89c9d1d400acde
TCGA-21-1075-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1075-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E10_543694	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1075-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E10_543694.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	e4f6282372a8680b745cd6c6058d72bb	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1075-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E10_543694.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	43a63fc25b24f85aa5f6eac17dc3f919	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1075-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E10_543694.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	f82747c14a5a33dd47e095385b0d35b1
TCGA-21-1082-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1082-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E11_543692	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1082-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E11_543692.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	dbe937559b495fe731fd4b6db67883e0	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1082-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E11_543692.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	60dd610ae95fca870e07e801a9b95e85	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1082-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E11_543692.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	5c0064c7e2e1a6f121cff78072e7a37d
TCGA-22-1012-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1012-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E12_543698	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1012-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E12_543698.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	9e39b15ffde6f53eaa0a3cc7d73098da	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1012-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E12_543698.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	4d9217e7fe94001b13c06d9884254204	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1012-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E12_543698.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	317aac439d34ca41a126dc976dda9f41
TCGA-21-1076-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1076-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F01_543630	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1076-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F01_543630.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	de08c847c3b12391c08dce6600f722c1	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1076-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F01_543630.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	555f75b25988607f60c60fd47a45b2ed	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1076-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F01_543630.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	f6ffbb46ce5c807ce288f6632479ba00
TCGA-21-1083-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1083-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F02_543672	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1083-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F02_543672.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	dbd13063fa641ed59d7b5bc0c5967148	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1083-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F02_543672.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	7d0b4be803ee6c4191a9483ad8a283bf	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1083-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F02_543672.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	a0b6cdbfde329561cca9798f7ca6fb33
TCGA-22-1016-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1016-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F03_543656	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1016-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F03_543656.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	20e3030392e5b803f317d8050cac569c	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1016-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F03_543656.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	a7de8650f59a6eb0a48b5d547250c5f5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1016-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F03_543656.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	1d9ab6dfd84f4ceeaae9bb0c9d424ba1
TCGA-21-1076-01A-02R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1076-01A-02R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F04_543606	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1076-01A-02R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F04_543606.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	7d6e4db50530b27e4a42f96996ea54fb	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1076-01A-02R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F04_543606.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	722e86ec12944a08c71821fb6b628dd3	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1076-01A-02R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F04_543606.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	950ffdf1acbc1b8153b67fcf076e140e
TCGA-22-0940-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-0940-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F05_543716	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-0940-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F05_543716.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	6eb7c69a9c16ded448c00ca6b6bd5745	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-0940-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F05_543716.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	22e7ec37ca2632e6d51ef545c9538953	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-0940-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F05_543716.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	244de2e57f63e0746d3d7a576415543c
TCGA-22-1017-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1017-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F06_543670	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1017-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F06_543670.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	58a210a4f083681562d1b7f0ce1d12de	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1017-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F06_543670.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	287d807f438531c679d4161a6134e7fe	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1017-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F06_543670.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	87f8cb8da0c9c801c6a544dc5c3f91dc
